Country,Location,CrossName,Genotype,Rep,YLD,TGW,Heading,Height
PAKISTAN,NARC Islamabad,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,2,5.852,.,145,107
PAKISTAN,NARC Islamabad,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,1,5.82,.,143,108
PAKISTAN,NARC Islamabad,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,2,5.96,.,144,105
PAKISTAN,NARC Islamabad,WHEAR/SOKOLL,59,1,5.804,.,132,114
PAKISTAN,NARC Islamabad,WHEAR/SOKOLL,59,2,6.112,.,134,113
PAKISTAN,NARC Islamabad,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*3/4/CAR//KAL/BB/3/NAC/7/KRONSTAD,60,1,5.732,.,140,113
PAKISTAN,NARC Islamabad,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*3/4/CAR//KAL/BB/3/NAC/7/KRONSTAD,60,2,5.752,.,142,114
INDIA,PUSA Farms,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,1,5.6084,40.8,96,94
INDIA,PUSA Farms,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,2,5.6084,42.8,98,91
INDIA,PUSA Farms,ATTILA,2,1,6.18808,45.7,102,92
INDIA,PUSA Farms,ATTILA,2,2,5.64463,44,100,91
INDIA,PUSA Farms,ATTILA*2/PBW65,3,1,6.04316,34,98,91
INDIA,PUSA Farms,ATTILA*2/PBW65,3,2,5.44899,36,99,90
INDIA,PUSA Farms,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,1,6.01418,38.1,96,95
INDIA,PUSA Farms,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,2,5.59391,.,95,99
INDIA,PUSA Farms,ATTILA//PGO/SERI/3/PASTOR,5,1,6.45619,40.2,89,93
INDIA,PUSA Farms,ATTILA//PGO/SERI/3/PASTOR,5,2,6.24605,42,89,90
INDIA,PUSA Farms,ATTILA/PASTOR,6,1,7.20252,34,94,91
INDIA,PUSA Farms,ATTILA/PASTOR,6,2,5.73883,36.8,95,88
INDIA,PUSA Farms,BABAX/LR42//BABAX/3/ER2000,7,1,6.43445,45.8,99,94
INDIA,PUSA Farms,BABAX/LR42//BABAX/3/ER2000,7,2,5.99244,41.3,98,92
INDIA,PUSA Farms,BABAX/LR42//BABAX/3/VORB,8,1,7.49236,42.8,94,92
INDIA,PUSA Farms,BABAX/LR42//BABAX/3/VORB,8,2,6.92718,40.8,95,90
INDIA,PUSA Farms,BACANORA T 88,9,1,5.84028,40.8,96,89
INDIA,PUSA Farms,BACANORA T 88,9,2,6.5214,44.6,95,93
INDIA,PUSA Farms,BAVIACORA M 92,10,1,7.63728,42.5,95,87
INDIA,PUSA Farms,BAVIACORA M 92,10,2,7.33295,41.9,95,88
INDIA,PUSA Farms,BCN/RIALTO,11,1,6.04316,34,91,95
INDIA,PUSA Farms,BCN/RIALTO,11,2,6.18808,36,90,96
INDIA,PUSA Farms,BCN/WBLL1,12,1,6.75327,40.8,90,91
INDIA,PUSA Farms,BCN/WBLL1,12,2,6.33155,41.6,90,90
INDIA,PUSA Farms,BECARD,13,1,6.21707,42.9,96,94
INDIA,PUSA Farms,BECARD,13,2,6.31851,45.7,95,98
INDIA,PUSA Farms,BECARD,14,1,6.41996,38.1,91,91
INDIA,PUSA Farms,BECARD,14,2,8.159,41.8,90,87
INDIA,PUSA Farms,BECARD/KACHU,15,1,7.63728,45.2,96,93
INDIA,PUSA Farms,BECARD/KACHU,15,2,7.33295,44.8,95,91
INDIA,PUSA Farms,BRBT1*2/KIRITATI,16,1,6.39097,40.2,98,91
INDIA,PUSA Farms,BRBT1*2/KIRITATI,16,2,7.13006,41.3,99,90
INDIA,PUSA Farms,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,1,6.17359,38,85,92
INDIA,PUSA Farms,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,2,5.94172,39.8,87,90
INDIA,PUSA Farms,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,1,5.88375,41.2,90,89
INDIA,PUSA Farms,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,2,4.46354,44.6,91,85
INDIA,PUSA Farms,CHWL86/6/FILIN/IRENA/5/CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER,19,1,6.28953,40.8,89,92
INDIA,PUSA Farms,CHWL86/6/FILIN/IRENA/5/CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER,19,2,5.92578,41.3,90,90
INDIA,PUSA Farms,CIRNO  C 2008,20,1,5.84752,35.8,99,95
INDIA,PUSA Farms,CIRNO  C 2008,20,2,5.23161,36.8,98,91
INDIA,PUSA Farms,CMH79A.955/4/AGA/3/4*SN64/CNO67//INIA66/5/NAC/6/RIALTO,21,1,6.62284,37,100,91
INDIA,PUSA Farms,CMH79A.955/4/AGA/3/4*SN64/CNO67//INIA66/5/NAC/6/RIALTO,21,2,6.75327,39.6,99,90
INDIA,PUSA Farms,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/OCI/5/PASTOR/6/TEMPORALERA M 87/ROMO96,22,1,5.50696,39.9,98,93
INDIA,PUSA Farms,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/OCI/5/PASTOR/6/TEMPORALERA M 87/ROMO96,22,2,5.66927,40.3,100,91
INDIA,PUSA Farms,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER/5/2*KAUZ,23,1,6.01418,42.2,92,94
INDIA,PUSA Farms,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER/5/2*KAUZ,23,2,5.49247,41.3,92,90
INDIA,PUSA Farms,CNO79//PF70354/MUS/3/PASTOR/4/BAV92*2/5/FH6-1-7,24,1,7.32571,45.7,91,90
INDIA,PUSA Farms,CNO79//PF70354/MUS/3/PASTOR/4/BAV92*2/5/FH6-1-7,24,2,7.1518,43.6,90,90
INDIA,PUSA Farms,CROC_1/AE.SQUARROSA (205)//BORL95/3/PRL/SARA//TSI/VEE#5/4/FRET2,25,1,8.18073,41.2,96,89
INDIA,PUSA Farms,CROC_1/AE.SQUARROSA (205)//BORL95/3/PRL/SARA//TSI/VEE#5/4/FRET2,25,2,7.73873,42.8,95,94
INDIA,PUSA Farms,GK ARON/AG SECO 7846//2180/4/2*MILAN/KAUZ//PRINIA/3/BAV92,26,1,7.66627,41.6,97,87
INDIA,PUSA Farms,GK ARON/AG SECO 7846//2180/4/2*MILAN/KAUZ//PRINIA/3/BAV92,26,2,5.63739,44.3,97,90
INDIA,PUSA Farms,KFA/3/PFAU/WEAVER//BRAMBLING/4/PFAU/WEAVER*2//BRAMBLING,27,1,7.29672,32.8,87,89
INDIA,PUSA Farms,KFA/3/PFAU/WEAVER//BRAMBLING/4/PFAU/WEAVER*2//BRAMBLING,27,2,5.57218,36,89,94
INDIA,PUSA Farms,KINGBIRD #1//INQALAB 91*2/TUKURU,28,1,6.20258,39.8,88,84
INDIA,PUSA Farms,KINGBIRD #1//INQALAB 91*2/TUKURU,28,2,6.49966,40,89,88
INDIA,PUSA Farms,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,1,6.13012,42.4,85,92
INDIA,PUSA Farms,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,2,6.68081,41.3,86,90
INDIA,PUSA Farms,MILAN/KAUZ//PRINIA/3/BAV92,30,1,5.51276,42.5,92,91
INDIA,PUSA Farms,MILAN/KAUZ//PRINIA/3/BAV92,30,2,5.249,44.7,90,89
INDIA,PUSA Farms,MISR 1,31,1,5.9852,42.9,90,94
INDIA,PUSA Farms,MISR 1,31,2,5.92723,42.8,91,91
INDIA,PUSA Farms,MUNAL #1,32,1,6.60835,42.2,93,92
INDIA,PUSA Farms,MUNAL #1,32,2,7.85466,42.8,91,90
INDIA,PUSA Farms,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,1,6.73153,40.8,90,93
INDIA,PUSA Farms,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,2,5.31856,40.2,90,90
INDIA,PUSA Farms,OASIS/SKAUZ//4*BCN/3/2*PASTOR/4/FRET2*2/3/SNI/TRAP#1//KAUZ*3/TRAP/5/SAUAL #1,34,1,5.94172,45.2,90,91
INDIA,PUSA Farms,OASIS/SKAUZ//4*BCN/3/2*PASTOR/4/FRET2*2/3/SNI/TRAP#1//KAUZ*3/TRAP/5/SAUAL #1,34,2,5.61855,46.6,92,91
INDIA,PUSA Farms,PANDORA//WBLL1*2/BRAMBLING,35,1,5.57942,40.2,91,85
INDIA,PUSA Farms,PANDORA//WBLL1*2/BRAMBLING,35,2,7.02862,41.2,91,88
INDIA,PUSA Farms,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,1,7.27498,38,93,95
INDIA,PUSA Farms,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,2,5.7968,39.5,94,99
INDIA,PUSA Farms,PAVON F 76,37,1,7.11557,38.9,91,94
INDIA,PUSA Farms,PAVON F 76,37,2,5.38812,39,91,99
INDIA,PUSA Farms,PBW343*2/KUKUNA*2//FRTL/PIFED,38,1,6.7098,45.7,92,89
INDIA,PUSA Farms,PBW343*2/KUKUNA*2//FRTL/PIFED,38,2,5.4345,47.9,92,95
INDIA,PUSA Farms,PFAU/SERI.1B//AMAD/3/WAXWING,39,1,6.60835,41.2,95,91
INDIA,PUSA Farms,PFAU/SERI.1B//AMAD/3/WAXWING,39,2,6.04316,41.3,95,90
INDIA,PUSA Farms,QUAIU #3//MILAN/AMSEL,40,1,6.26054,37,98,92
INDIA,PUSA Farms,QUAIU #3//MILAN/AMSEL,40,2,6.16924,39.8,99,96
INDIA,PUSA Farms,RL6043/4*NAC//2*PASTOR,41,1,4.85482,45.2,92,97
INDIA,PUSA Farms,RL6043/4*NAC//2*PASTOR,41,2,6.02867,44.9,93,99
INDIA,PUSA Farms,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,1,6.50691,40.2,91,100
INDIA,PUSA Farms,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,2,6.71414,42.6,90,105
INDIA,PUSA Farms,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,1,5.39102,38.9,88,87
INDIA,PUSA Farms,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,2,5.68086,38,89,90
INDIA,PUSA Farms,SAUAL/WHEAR//SAUAL,44,1,6.03592,45.7,89,86
INDIA,PUSA Farms,SAUAL/WHEAR//SAUAL,44,2,5.31856,44.1,90,89
INDIA,PUSA Farms,SERI M 82,45,1,5.68086,38,90,96
INDIA,PUSA Farms,SERI M 82,45,2,6.05766,39,90,99
INDIA,PUSA Farms,SIETE CERROS T66,46,1,6.63734,38.9,93,95
INDIA,PUSA Farms,SIETE CERROS T66,46,2,6.20982,39,93,99
INDIA,PUSA Farms,SOKOLL*2/3/BABAX/LR42//BABAX,47,1,5.55044,45.7,90,96
INDIA,PUSA Farms,SOKOLL*2/3/BABAX/LR42//BABAX,47,2,4.92728,44,91,99
INDIA,PUSA Farms,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,1,7.01413,41.2,89,97
INDIA,PUSA Farms,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,2,5.4345,42.9,90,98
INDIA,PUSA Farms,TACUPETO F2001/BRAMBLING*2//KACHU,49,1,7.60105,37,100,92
INDIA,PUSA Farms,TACUPETO F2001/BRAMBLING*2//KACHU,49,2,6.02867,39,99,94
INDIA,PUSA Farms,TACUPETO F2001/SAUAL/4/BABAX/LR42//BABAX*2/3/KURUKU,50,1,7.69525,40.8,96,92
INDIA,PUSA Farms,TACUPETO F2001/SAUAL/4/BABAX/LR42//BABAX*2/3/KURUKU,50,2,7.34745,41.3,95,95
INDIA,PUSA Farms,TC870344/GUI//TEMPORALERA M 87/AGR/3/2*WBLL1,51,1,6.20258,35.8,92,91
INDIA,PUSA Farms,TC870344/GUI//TEMPORALERA M 87/AGR/3/2*WBLL1,51,2,7.85466,36.8,93,89
INDIA,PUSA Farms,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,1,6.49242,45.2,90,96
INDIA,PUSA Farms,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,2,5.75332,42,90,99
INDIA,PUSA Farms,TRCH/SRTU//KACHU,53,1,6.05766,40,95,95
INDIA,PUSA Farms,TRCH/SRTU//KACHU,53,2,5.95621,41.9,94,100
INDIA,PUSA Farms,UP2338*2/3/SNI/TRAP#1//KAUZ*3/TRAP/4/MILAN/KAUZ//CHIL/CHUM18/5/UP2338*2/3/SNI/TRAP#1//KAUZ*3/TRAP,54,1,5.75332,36.2,92,89
INDIA,PUSA Farms,UP2338*2/3/SNI/TRAP#1//KAUZ*3/TRAP/4/MILAN/KAUZ//CHIL/CHUM18/5/UP2338*2/3/SNI/TRAP#1//KAUZ*3/TRAP,54,2,6.16635,36.9,91,96
INDIA,PUSA Farms,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,1,6.29532,39,93,90
INDIA,PUSA Farms,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,2,5.48957,35.9,93,95
INDIA,PUSA Farms,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,1,6.02867,37.9,89,93
INDIA,PUSA Farms,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,2,6.17359,40.2,90,90
INDIA,PUSA Farms,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,1,6.5214,44.3,88,98
INDIA,PUSA Farms,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,2,6.20258,42.6,90,91
INDIA,PUSA Farms,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,1,5.92143,41.2,85,99
INDIA,PUSA Farms,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,2,5.73883,44.6,85,98
INDIA,PUSA Farms,WHEAR/SOKOLL,59,1,6.29677,40.9,90,91
INDIA,PUSA Farms,WHEAR/SOKOLL,59,2,7.13006,41.3,91,95
INDIA,PUSA Farms,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*3/4/CAR//KAL/BB/3/NAC/7/KRONSTAD,60,1,7.18803,45.9,88,90
INDIA,PUSA Farms,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*3/4/CAR//KAL/BB/3/NAC/7/KRONSTAD,60,2,7.28223,45,90,94
INDIA,PAU-Ludhiana,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,1,6.5214,36,107,110
INDIA,PAU-Ludhiana,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,2,6.02324,37,106,110
INDIA,PAU-Ludhiana,ATTILA,2,2,5.25335,32,107,99
INDIA,PAU-Ludhiana,ATTILA,2,1,5.0722,32,107,98
INDIA,PAU-Ludhiana,ATTILA*2/PBW65,3,2,5.7968,28,107,112
INDIA,PAU-Ludhiana,ATTILA*2/PBW65,3,1,5.70622,30,109,114
INDIA,PAU-Ludhiana,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,1,6.38554,40,106,92
INDIA,PAU-Ludhiana,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,2,5.7968,40,105,94
INDIA,PAU-Ludhiana,ATTILA//PGO/SERI/3/PASTOR,5,2,7.47244,40,102,110
INDIA,PAU-Ludhiana,ATTILA//PGO/SERI/3/PASTOR,5,1,7.20071,40,102,114
INDIA,PAU-Ludhiana,ATTILA/PASTOR,6,2,6.70255,33,108,110
INDIA,PAU-Ludhiana,ATTILA/PASTOR,6,1,6.38554,34,109,112
INDIA,PAU-Ludhiana,BABAX/LR42//BABAX/3/ER2000,7,1,7.6083,38,101,111
INDIA,PAU-Ludhiana,BABAX/LR42//BABAX/3/ER2000,7,2,7.42715,38,100,107
INDIA,PAU-Ludhiana,BABAX/LR42//BABAX/3/VORB,8,2,7.65359,47,107,108
INDIA,PAU-Ludhiana,BABAX/LR42//BABAX/3/VORB,8,1,7.42715,49,108,111
INDIA,PAU-Ludhiana,BACANORA T 88,9,2,7.42715,35,108,115
INDIA,PAU-Ludhiana,BACANORA T 88,9,1,7.01956,35,107,118
INDIA,PAU-Ludhiana,BAVIACORA M 92,10,1,7.42715,37,109,112
INDIA,PAU-Ludhiana,BAVIACORA M 92,10,2,7.42715,40,107,110
INDIA,PAU-Ludhiana,BCN/RIALTO,11,2,5.0722,30,107,102
INDIA,PAU-Ludhiana,BCN/RIALTO,11,1,4.84576,30,108,103
INDIA,PAU-Ludhiana,BCN/WBLL1,12,2,7.33658,40,107,112
INDIA,PAU-Ludhiana,BCN/WBLL1,12,1,7.11014,40,107,115
INDIA,PAU-Ludhiana,BECARD,13,2,7.33658,40,105,110
INDIA,PAU-Ludhiana,BECARD,13,1,7.11014,40,107,112
INDIA,PAU-Ludhiana,BECARD,14,1,7.56301,37,101,111
INDIA,PAU-Ludhiana,BECARD,14,2,7.51772,37,101,110
INDIA,PAU-Ludhiana,BECARD/KACHU,15,2,5.88737,35,108,107
INDIA,PAU-Ludhiana,BECARD/KACHU,15,1,5.75151,35,110,111
INDIA,PAU-Ludhiana,BRBT1*2/KIRITATI,16,2,6.29496,44,106,118
INDIA,PAU-Ludhiana,BRBT1*2/KIRITATI,16,1,6.11381,42,106,120
INDIA,PAU-Ludhiana,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,2,6.5214,40,108,125
INDIA,PAU-Ludhiana,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,1,5.99607,40,110,127
INDIA,PAU-Ludhiana,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,2,6.43083,37,106,114
INDIA,PAU-Ludhiana,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,1,6.06852,37,107,114
INDIA,PAU-Ludhiana,CHWL86/6/FILIN/IRENA/5/CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER,19,2,5.75151,35,110,113
INDIA,PAU-Ludhiana,CHWL86/6/FILIN/IRENA/5/CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER,19,1,5.61565,35,109,115
INDIA,PAU-Ludhiana,CIRNO  C 2008,20,2,6.97428,42,105,90
INDIA,PAU-Ludhiana,CIRNO  C 2008,20,1,6.61198,41,107,88
INDIA,PAU-Ludhiana,CMH79A.955/4/AGA/3/4*SN64/CNO67//INIA66/5/NAC/6/RIALTO,21,2,5.34392,28,107,115
INDIA,PAU-Ludhiana,CMH79A.955/4/AGA/3/4*SN64/CNO67//INIA66/5/NAC/6/RIALTO,21,1,4.93634,30,108,120
INDIA,PAU-Ludhiana,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/OCI/5/PASTOR/6/TEMPORALERA M 87/ROMO96,22,1,5.29864,37,101,116
INDIA,PAU-Ludhiana,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/OCI/5/PASTOR/6/TEMPORALERA M 87/ROMO96,22,2,5.16278,38,101,115
INDIA,PAU-Ludhiana,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER/5/2*KAUZ,23,1,5.02691,30,111,104
INDIA,PAU-Ludhiana,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER/5/2*KAUZ,23,2,4.66461,30,107,102
INDIA,PAU-Ludhiana,CNO79//PF70354/MUS/3/PASTOR/4/BAV92*2/5/FH6-1-7,24,2,6.34025,39,104,115
INDIA,PAU-Ludhiana,CNO79//PF70354/MUS/3/PASTOR/4/BAV92*2/5/FH6-1-7,24,1,5.97795,38,105,119
INDIA,PAU-Ludhiana,CROC_1/AE.SQUARROSA (205)//BORL95/3/PRL/SARA//TSI/VEE#5/4/FRET2,25,1,6.61198,39,101,117
INDIA,PAU-Ludhiana,CROC_1/AE.SQUARROSA (205)//BORL95/3/PRL/SARA//TSI/VEE#5/4/FRET2,25,2,6.5214,39,100,115
INDIA,PAU-Ludhiana,GK ARON/AG SECO 7846//2180/4/2*MILAN/KAUZ//PRINIA/3/BAV92,26,1,6.24967,42,101,121
INDIA,PAU-Ludhiana,GK ARON/AG SECO 7846//2180/4/2*MILAN/KAUZ//PRINIA/3/BAV92,26,2,6.1591,40,100,115
INDIA,PAU-Ludhiana,KFA/3/PFAU/WEAVER//BRAMBLING/4/PFAU/WEAVER*2//BRAMBLING,27,2,6.06852,35,107,110
INDIA,PAU-Ludhiana,KFA/3/PFAU/WEAVER//BRAMBLING/4/PFAU/WEAVER*2//BRAMBLING,27,1,5.52507,34,109,112
INDIA,PAU-Ludhiana,KINGBIRD #1//INQALAB 91*2/TUKURU,28,1,5.88737,30,113,101
INDIA,PAU-Ludhiana,KINGBIRD #1//INQALAB 91*2/TUKURU,28,2,5.70622,30,110,100
INDIA,PAU-Ludhiana,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,1,6.43083,44,108,121
INDIA,PAU-Ludhiana,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,2,5.97795,45,108,120
INDIA,PAU-Ludhiana,MILAN/KAUZ//PRINIA/3/BAV92,30,1,6.43083,40,101,111
INDIA,PAU-Ludhiana,MILAN/KAUZ//PRINIA/3/BAV92,30,2,6.43083,40,101,113
INDIA,PAU-Ludhiana,MISR 1,31,1,6.5214,34,107,111
INDIA,PAU-Ludhiana,MISR 1,31,2,6.34025,35,105,108
INDIA,PAU-Ludhiana,MUNAL #1,32,2,6.97428,35,112,115
INDIA,PAU-Ludhiana,MUNAL #1,32,1,6.61198,35,113,114
INDIA,PAU-Ludhiana,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,2,6.92899,36,100,108
INDIA,PAU-Ludhiana,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,1,6.74784,35,101,110
INDIA,PAU-Ludhiana,OASIS/SKAUZ//4*BCN/3/2*PASTOR/4/FRET2*2/3/SNI/TRAP#1//KAUZ*3/TRAP/5/SAUAL #1,34,2,6.61198,34,109,115
INDIA,PAU-Ludhiana,OASIS/SKAUZ//4*BCN/3/2*PASTOR/4/FRET2*2/3/SNI/TRAP#1//KAUZ*3/TRAP/5/SAUAL #1,34,1,6.47611,33,108,118
INDIA,PAU-Ludhiana,PANDORA//WBLL1*2/BRAMBLING,35,1,5.52507,34,109,114
INDIA,PAU-Ludhiana,PANDORA//WBLL1*2/BRAMBLING,35,2,5.52507,35,109,114
INDIA,PAU-Ludhiana,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,1,6.29496,35,107,123
INDIA,PAU-Ludhiana,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,2,6.24967,37,107,120
INDIA,PAU-Ludhiana,PAVON F 76,37,1,5.52507,30,107,115
INDIA,PAU-Ludhiana,PAVON F 76,37,2,5.4345,28,106,110
INDIA,PAU-Ludhiana,PBW343*2/KUKUNA*2//FRTL/PIFED,38,1,5.09031,30,107,112
INDIA,PAU-Ludhiana,PBW343*2/KUKUNA*2//FRTL/PIFED,38,2,4.80048,30,105,110
INDIA,PAU-Ludhiana,PFAU/SERI.1B//AMAD/3/WAXWING,39,2,7.56301,34,100,104
INDIA,PAU-Ludhiana,PFAU/SERI.1B//AMAD/3/WAXWING,39,1,7.06485,34,101,106
INDIA,PAU-Ludhiana,QUAIU #3//MILAN/AMSEL,40,1,7.246,32,109,115
INDIA,PAU-Ludhiana,QUAIU #3//MILAN/AMSEL,40,2,6.8837,34,107,113
INDIA,PAU-Ludhiana,RL6043/4*NAC//2*PASTOR,41,2,6.61198,37,106,120
INDIA,PAU-Ludhiana,RL6043/4*NAC//2*PASTOR,41,1,6.24967,37,106,123
INDIA,PAU-Ludhiana,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,1,5.7968,36,107,122
INDIA,PAU-Ludhiana,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,2,5.29864,37,106,120
INDIA,PAU-Ludhiana,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,1,5.0722,41,113,103
INDIA,PAU-Ludhiana,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,2,4.89105,43,110,102
INDIA,PAU-Ludhiana,SAUAL/WHEAR//SAUAL,44,1,5.84209,36,109,115
INDIA,PAU-Ludhiana,SAUAL/WHEAR//SAUAL,44,2,5.57036,37,108,113
INDIA,PAU-Ludhiana,SERI M 82,45,1,5.11749,32,109,108
INDIA,PAU-Ludhiana,SERI M 82,45,2,4.52875,32,107,106
INDIA,PAU-Ludhiana,SIETE CERROS T66,46,1,4.43818,35,104,106
INDIA,PAU-Ludhiana,SIETE CERROS T66,46,2,4.30231,34,102,105
INDIA,PAU-Ludhiana,SOKOLL*2/3/BABAX/LR42//BABAX,47,1,5.34392,35,107,117
INDIA,PAU-Ludhiana,SOKOLL*2/3/BABAX/LR42//BABAX,47,2,5.29864,35,109,115
INDIA,PAU-Ludhiana,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,2,6.65726,33,110,112
INDIA,PAU-Ludhiana,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,1,6.47611,35,110,114
